Serial No.,Student ID,Credits,CGPA,Course Difficulty,PASS/FAIL
3592,3592,5,5,3.5,1
3593,3593,4,5,2.5,1
3594,3594,3,4,1.5,1
3595,3595,5,1,5.0,0
3596,3596,4,0,4.0,0
3597,3597,1,3,-2.0,1
3598,3598,4,2,1.0,1
3599,3599,4,8,2.5,1
3600,3600,4,10,7.0,0
3601,3601,2,10,-1.0,1
3602,3602,2,8,2.0,1
3603,3603,2,8,2.0,1
3604,3604,4,6,1.0,1
3605,3605,3,7,1.5,1
3606,3606,3,10,6.0,1
3607,3607,5,5,5.0,0
3608,3608,3,9,3.0,1
3609,3609,1,3,-2.0,1
3610,3610,2,4,2.0,1
3611,3611,3,5,1.5,1
3612,3612,2,8,5.0,1
3613,3613,3,6,1.5,1
3614,3614,4,10,5.5,0
3615,3615,5,9,3.5,1
3616,3616,1,1,-0.5,1
3617,3617,5,7,6.5,0
3618,3618,1,3,2.5,0
3619,3619,1,1,2.5,0
3620,3620,5,5,3.5,0
3621,3621,1,4,4.0,0
3622,3622,3,1,3.0,0
3623,3623,5,1,3.5,0
3624,3624,5,5,5.0,0
3625,3625,5,7,6.5,0
3626,3626,1,7,-0.5,1
3627,3627,2,6,-1.0,1
3628,3628,4,6,5.5,0
3629,3629,4,3,4.0,0
3630,3630,5,3,2.0,1
3631,3631,2,6,2.0,1
3632,3632,4,10,1.0,1
3633,3633,1,6,1.0,1
3634,3634,1,4,1.0,1
3635,3635,3,7,1.5,1
3636,3636,5,3,5.0,0
3637,3637,1,6,-0.5,1
3638,3638,1,7,-0.5,1
3639,3639,1,10,-0.5,1
3640,3640,1,2,2.5,1
3641,3641,3,1,4.5,0
3642,3642,1,8,1.0,1
3643,3643,1,2,2.5,0
3644,3644,1,6,1.0,1
3645,3645,4,9,2.5,1
3646,3646,2,1,5.0,0
3647,3647,4,2,1.0,1
3648,3648,2,9,-1.0,1
3649,3649,3,4,3.0,0
3650,3650,2,7,3.5,1
3651,3651,5,4,8.0,0
3652,3652,3,7,4.5,0
3653,3653,1,1,-0.5,1
3654,3654,1,10,-2.0,1
3655,3655,4,9,1.0,1
3656,3656,2,6,0.5,1
3657,3657,5,2,5.0,0
3658,3658,4,10,7.0,0
3659,3659,3,2,1.5,0
3660,3660,1,4,2.5,1
3661,3661,5,8,5.0,1
3662,3662,3,9,6.0,1
3663,3663,4,1,7.0,0
3664,3664,5,9,6.5,0
3665,3665,1,2,1.0,1
3666,3666,2,6,2.0,1
3667,3667,4,7,1.0,1
3668,3668,3,7,4.5,1
3669,3669,2,9,0.5,1
3670,3670,2,4,2.0,1
3671,3671,2,9,2.0,1
3672,3672,3,6,4.5,0
3673,3673,1,10,1.0,1
3674,3674,2,3,-1.0,1
3675,3675,4,3,2.5,1
3676,3676,1,0,1.0,0
3677,3677,4,9,4.0,1
3678,3678,3,6,4.5,1
3679,3679,3,5,6.0,0
3680,3680,1,9,-0.5,1
3681,3681,4,7,4.0,1
3682,3682,3,7,3.0,1
3683,3683,3,8,1.5,1
3684,3684,1,1,2.5,0
3685,3685,4,1,5.5,0
3686,3686,2,6,3.5,1
3687,3687,5,2,5.0,0
3688,3688,3,7,3.0,1
3689,3689,2,9,-1.0,1
3690,3690,4,9,4.0,1
3691,3691,1,0,1.0,0
3692,3692,1,7,1.0,1
3693,3693,1,4,1.0,1
3694,3694,3,0,3.0,0
3695,3695,4,10,2.5,1
3696,3696,4,1,5.5,0
3697,3697,2,3,2.0,1
3698,3698,3,10,1.5,1
3699,3699,3,7,6.0,0
3700,3700,3,5,4.5,0
3701,3701,3,9,1.5,1
3702,3702,2,10,-1.0,1
3703,3703,1,6,-2.0,1
3704,3704,2,5,2.0,1
3705,3705,4,6,2.5,1
3706,3706,5,4,5.0,0
3707,3707,2,6,0.5,1
3708,3708,1,4,-0.5,1
3709,3709,5,5,5.0,0
3710,3710,5,6,5.0,0
3711,3711,4,5,5.5,0
3712,3712,4,2,4.0,0
3713,3713,3,8,3.0,1
3714,3714,5,6,2.0,1
3715,3715,3,9,1.5,1
3716,3716,1,1,2.5,0
3717,3717,3,7,4.5,1
3718,3718,2,5,2.0,1
3719,3719,4,3,5.5,0
3720,3720,3,6,4.5,0
3721,3721,2,7,2.0,1
3722,3722,4,9,4.0,1
3723,3723,4,1,2.5,0
3724,3724,5,10,5.0,1
3725,3725,2,0,-1.0,1
3726,3726,3,8,1.5,1
3727,3727,4,1,1.0,0
3728,3728,1,6,-0.5,1
3729,3729,4,10,5.5,0
3730,3730,2,0,2.0,0
3731,3731,2,5,2.0,1
3732,3732,4,5,4.0,0
3733,3733,3,9,3.0,1
3734,3734,2,0,2.0,0
3735,3735,3,1,0.0,1
3736,3736,3,8,3.0,1
3737,3737,5,3,6.5,0
3738,3738,1,10,1.0,1
3739,3739,3,3,6.0,0
3740,3740,2,6,0.5,1
3741,3741,1,3,1.0,1
3742,3742,2,0,2.0,0
3743,3743,1,7,1.0,1
3744,3744,4,3,5.5,0
3745,3745,2,4,2.0,1
3746,3746,3,9,6.0,0
3747,3747,5,8,5.0,1
3748,3748,5,5,5.0,0
3749,3749,2,8,0.5,1
3750,3750,1,7,1.0,1
3751,3751,2,9,0.5,1
3752,3752,1,8,-0.5,1
3753,3753,2,1,0.5,1
3754,3754,3,6,3.0,1
3755,3755,3,1,3.0,0
3756,3756,4,0,2.5,0
3757,3757,1,5,1.0,1
3758,3758,2,2,2.0,1
3759,3759,2,1,2.0,0
3760,3760,2,7,3.5,1
3761,3761,3,7,1.5,1
3762,3762,1,0,2.5,0
3763,3763,5,9,8.0,0
3764,3764,1,4,-2.0,1
3765,3765,3,2,3.0,0
3766,3766,2,3,-1.0,1
3767,3767,5,9,6.5,0
3768,3768,2,10,3.5,1
3769,3769,4,10,4.0,1
3770,3770,5,6,2.0,1
3771,3771,2,5,0.5,1
3772,3772,1,9,2.5,1
3773,3773,5,0,6.5,0
3774,3774,4,5,2.5,1
3775,3775,1,8,-0.5,1
3776,3776,1,8,-0.5,1
3777,3777,1,2,2.5,0
3778,3778,3,8,1.5,1
3779,3779,3,9,1.5,1
3780,3780,3,6,3.0,1
3781,3781,2,5,2.0,1
3782,3782,1,6,4.0,0
3783,3783,4,6,4.0,0
3784,3784,5,7,6.5,0
3785,3785,2,2,0.5,1
3786,3786,2,1,0.5,1
3787,3787,1,1,-0.5,1
3788,3788,3,9,0.0,1
3789,3789,2,0,-1.0,1
3790,3790,2,9,3.5,1
3791,3791,4,3,7.0,0
3792,3792,5,3,2.0,1
3793,3793,1,8,1.0,1
3794,3794,1,1,2.5,0
3795,3795,3,3,1.5,1
3796,3796,4,2,7.0,0
3797,3797,5,5,2.0,1
3798,3798,4,3,4.0,0
3799,3799,3,2,1.5,1
3800,3800,3,9,4.5,1
3801,3801,1,4,1.0,1
3802,3802,3,3,0.0,1
3803,3803,2,5,0.5,1
3804,3804,5,10,5.0,1
3805,3805,4,6,4.0,0
3806,3806,4,1,2.5,0
3807,3807,4,1,2.5,0
3808,3808,2,9,2.0,1
3809,3809,4,3,7.0,0
3810,3810,5,8,3.5,1
3811,3811,1,6,4.0,1
3812,3812,2,8,0.5,1
3813,3813,3,9,3.0,1
3814,3814,2,0,5.0,0
3815,3815,1,3,4.0,0
3816,3816,3,3,3.0,0
3817,3817,4,0,5.5,0
3818,3818,1,8,1.0,1
3819,3819,3,1,1.5,0
3820,3820,3,2,3.0,0
3821,3821,4,9,4.0,1
3822,3822,4,1,2.5,0
3823,3823,2,9,0.5,1
3824,3824,2,8,3.5,1
3825,3825,3,6,3.0,1
3826,3826,2,3,0.5,1
3827,3827,2,2,3.5,0
3828,3828,1,4,2.5,1
3829,3829,4,9,5.5,0
3830,3830,1,1,1.0,1
3831,3831,5,9,3.5,1
3832,3832,3,4,3.0,0
3833,3833,5,10,5.0,1
3834,3834,2,10,5.0,1
3835,3835,2,8,5.0,1
3836,3836,4,8,5.5,0
3837,3837,3,6,0.0,1
3838,3838,1,3,-2.0,1
3839,3839,5,2,6.5,0
3840,3840,2,7,5.0,0
3841,3841,5,7,5.0,0
3842,3842,4,9,4.0,1
3843,3843,3,10,6.0,0
3844,3844,3,3,3.0,1
3845,3845,3,6,3.0,1
3846,3846,1,5,1.0,1
3847,3847,4,4,4.0,0
3848,3848,1,9,1.0,1
3849,3849,4,7,4.0,0
3850,3850,5,8,5.0,0
3851,3851,3,4,4.5,0
3852,3852,3,8,3.0,1
3853,3853,5,5,5.0,0
3854,3854,4,0,4.0,0
3855,3855,4,9,2.5,1
3856,3856,2,4,2.0,1
3857,3857,5,9,3.5,1
3858,3858,4,5,4.0,1
3859,3859,1,8,-0.5,1
3860,3860,2,1,2.0,0
3861,3861,4,6,1.0,1
3862,3862,3,10,1.5,1
3863,3863,2,10,2.0,1
3864,3864,2,9,2.0,1
3865,3865,2,3,-1.0,1
3866,3866,1,5,2.5,1
3867,3867,2,0,5.0,0
3868,3868,1,10,2.5,1
3869,3869,3,5,4.5,0
3870,3870,1,4,2.5,1
3871,3871,4,1,2.5,0
3872,3872,5,7,5.0,0
3873,3873,1,2,-0.5,1
3874,3874,4,6,2.5,1
3875,3875,1,10,1.0,1
3876,3876,2,6,2.0,1
3877,3877,4,3,4.0,0
3878,3878,3,10,3.0,1
3879,3879,1,5,4.0,1
3880,3880,3,8,6.0,0
3881,3881,5,2,6.5,0
3882,3882,4,1,5.5,0
3883,3883,5,3,6.5,0
3884,3884,5,2,8.0,0
3885,3885,1,6,-2.0,1
3886,3886,3,0,1.5,0
3887,3887,4,4,4.0,0
3888,3888,1,10,-0.5,1
3889,3889,4,10,4.0,1
3890,3890,4,9,2.5,1
3891,3891,1,8,-0.5,1
3892,3892,4,2,4.0,0
3893,3893,3,5,1.5,1
3894,3894,5,8,3.5,1
3895,3895,3,10,6.0,0
3896,3896,2,5,2.0,1
3897,3897,5,8,5.0,0
3898,3898,2,3,2.0,0
3899,3899,4,0,5.5,0
3900,3900,3,10,3.0,1
3901,3901,3,8,0.0,1
3902,3902,3,9,3.0,1
3903,3903,1,4,2.5,1
3904,3904,4,7,2.5,1
3905,3905,4,2,4.0,0
3906,3906,1,10,-2.0,1
3907,3907,1,7,1.0,1
3908,3908,3,2,1.5,0
3909,3909,4,2,2.5,0
3910,3910,5,10,6.5,0
3911,3911,1,6,4.0,1
3912,3912,5,7,5.0,0
3913,3913,3,2,6.0,0
3914,3914,1,6,-0.5,1
3915,3915,5,0,6.5,0
3916,3916,1,10,-0.5,1
3917,3917,3,8,6.0,0
3918,3918,1,0,2.5,0
3919,3919,2,5,0.5,1
3920,3920,1,7,-2.0,1
3921,3921,4,5,4.0,1
3922,3922,3,2,6.0,0
3923,3923,2,1,0.5,1
3924,3924,5,3,6.5,0
3925,3925,2,2,0.5,1
3926,3926,2,6,3.5,1
3927,3927,2,3,-1.0,1
3928,3928,1,4,2.5,1
3929,3929,2,3,-1.0,1
3930,3930,2,5,3.5,1
3931,3931,2,3,3.5,0
3932,3932,1,4,-2.0,1
3933,3933,3,8,3.0,1
3934,3934,1,10,4.0,1
3935,3935,4,5,7.0,0
3936,3936,3,6,6.0,0
3937,3937,1,1,-0.5,1
3938,3938,1,4,-0.5,1
3939,3939,1,3,-0.5,1
3940,3940,1,3,2.5,1
3941,3941,3,5,6.0,0
3942,3942,3,9,0.0,1
3943,3943,3,1,4.5,0
3944,3944,5,1,5.0,0
3945,3945,5,2,5.0,0
3946,3946,3,1,3.0,0
3947,3947,2,2,0.5,1
3948,3948,2,3,2.0,1
3949,3949,4,9,2.5,1
3950,3950,4,6,2.5,1
3951,3951,2,3,2.0,0
3952,3952,3,3,1.5,1
3953,3953,3,9,6.0,0
3954,3954,1,4,-2.0,1
3955,3955,3,6,1.5,1
3956,3956,1,5,2.5,1
3957,3957,3,6,3.0,1
3958,3958,4,8,2.5,1
3959,3959,4,10,1.0,1
3960,3960,4,2,7.0,0
3961,3961,1,4,-0.5,1
3962,3962,3,10,6.0,0
3963,3963,1,7,4.0,1
3964,3964,4,4,2.5,1
3965,3965,1,6,2.5,1
3966,3966,5,6,5.0,0
3967,3967,2,6,0.5,1
3968,3968,2,3,2.0,1
3969,3969,1,2,2.5,0
3970,3970,2,2,2.0,1
3971,3971,3,4,1.5,1
3972,3972,3,6,6.0,0
3973,3973,3,9,6.0,1
3974,3974,4,6,4.0,1
3975,3975,3,9,6.0,1
3976,3976,3,1,6.0,0
3977,3977,1,10,-2.0,1
3978,3978,5,8,3.5,1
3979,3979,2,8,0.5,1
3980,3980,1,2,1.0,1
3981,3981,1,5,-0.5,1
3982,3982,5,10,3.5,1
3983,3983,4,1,5.5,0
3984,3984,2,9,0.5,1
3985,3985,1,10,-0.5,1
3986,3986,4,9,2.5,1
3987,3987,2,1,3.5,0
3988,3988,1,6,4.0,0
3989,3989,3,10,0.0,1
3990,3990,3,0,0.0,1
3991,3991,1,5,-0.5,1
3992,3992,2,9,5.0,0
3993,3993,3,5,4.5,0
3994,3994,3,7,4.5,0
3995,3995,2,2,2.0,0
3996,3996,2,0,5.0,0
3997,3997,4,8,1.0,1
3998,3998,2,10,-1.0,1
3999,3999,3,7,3.0,1
4000,4000,3,0,1.5,0
4001,4001,3,7,4.5,0
4002,4002,1,0,1.0,0
4003,4003,5,10,6.5,0
4004,4004,1,10,1.0,1
4005,4005,5,3,5.0,0
4006,4006,4,9,4.0,1
4007,4007,1,0,1.0,1
4008,4008,3,8,1.5,1
4009,4009,5,3,6.5,0
4010,4010,4,4,2.5,1
4011,4011,5,7,5.0,1
4012,4012,1,0,-0.5,1
4013,4013,3,4,4.5,0
4014,4014,2,4,2.0,1
4015,4015,2,9,2.0,1
4016,4016,4,3,2.5,0
4017,4017,2,5,2.0,1
4018,4018,1,4,1.0,1
4019,4019,5,1,5.0,0
4020,4020,3,4,3.0,0
4021,4021,5,5,2.0,1
4022,4022,4,5,1.0,1
4023,4023,2,9,0.5,1
4024,4024,5,1,5.0,0
4025,4025,5,2,5.0,0
4026,4026,3,9,4.5,1
4027,4027,2,1,0.5,1
4028,4028,3,10,0.0,1
4029,4029,5,10,5.0,1
4030,4030,5,7,6.5,0
4031,4031,3,10,4.5,1
4032,4032,3,2,3.0,0
4033,4033,5,9,8.0,0
4034,4034,2,8,3.5,1
4035,4035,3,9,4.5,1
4036,4036,5,10,3.5,1
4037,4037,2,5,0.5,1
4038,4038,3,2,3.0,0
4039,4039,4,9,7.0,0
4040,4040,1,6,-0.5,1
4041,4041,4,0,4.0,0
4042,4042,4,0,2.5,0
4043,4043,5,6,3.5,1
4044,4044,1,1,2.5,0
4045,4045,1,9,1.0,1
4046,4046,2,1,2.0,1
4047,4047,2,8,2.0,1
4048,4048,2,6,5.0,0
4049,4049,3,1,4.5,0
4050,4050,2,7,2.0,1
4051,4051,3,7,4.5,1
4052,4052,2,10,3.5,1
4053,4053,5,1,3.5,0
4054,4054,1,8,1.0,1
4055,4055,2,9,-1.0,1
4056,4056,5,0,8.0,0
4057,4057,4,7,1.0,1
4058,4058,5,6,3.5,1
4059,4059,5,1,3.5,0
4060,4060,3,7,6.0,0
4061,4061,2,6,2.0,1
4062,4062,1,9,1.0,1
4063,4063,3,4,0.0,1
4064,4064,4,3,7.0,0
4065,4065,5,9,5.0,0
4066,4066,2,1,3.5,0
4067,4067,2,8,3.5,1
4068,4068,3,0,3.0,0
4069,4069,1,3,-0.5,1
4070,4070,5,2,3.5,0
4071,4071,4,2,1.0,1
4072,4072,3,1,4.5,0
4073,4073,2,1,2.0,0
4074,4074,1,2,-0.5,1
4075,4075,1,6,2.5,1
4076,4076,1,10,1.0,1
4077,4077,3,10,3.0,1
4078,4078,5,1,6.5,0
4079,4079,3,1,3.0,0
4080,4080,3,1,3.0,0
4081,4081,4,1,5.5,0
4082,4082,5,1,6.5,0
4083,4083,5,1,3.5,0
4084,4084,3,9,3.0,1
4085,4085,4,2,1.0,1
4086,4086,5,0,6.5,0
4087,4087,2,5,2.0,1
4088,4088,5,1,2.0,0
4089,4089,3,1,1.5,0
4090,4090,5,1,3.5,0
4091,4091,5,1,8.0,0
4092,4092,5,3,6.5,0
4093,4093,4,4,2.5,1
4094,4094,1,2,-0.5,1
4095,4095,1,10,1.0,1
4096,4096,1,0,-0.5,1
4097,4097,4,1,2.5,0
4098,4098,5,6,6.5,0
4099,4099,2,5,2.0,1
4100,4100,1,5,-2.0,1
4101,4101,3,2,3.0,0
4102,4102,3,10,4.5,1
4103,4103,4,2,4.0,0
4104,4104,2,10,3.5,1
4105,4105,1,9,2.5,1
4106,4106,4,3,5.5,0
4107,4107,4,9,1.0,1
4108,4108,4,5,2.5,1
4109,4109,2,1,3.5,0
4110,4110,2,5,3.5,1
4111,4111,2,2,2.0,0
4112,4112,1,9,2.5,1
4113,4113,4,7,2.5,1
4114,4114,3,8,3.0,1
4115,4115,3,2,0.0,1
4116,4116,5,1,5.0,0
4117,4117,5,0,3.5,0
4118,4118,4,6,5.5,0
4119,4119,2,5,3.5,0
4120,4120,3,8,3.0,1
4121,4121,1,10,1.0,1
4122,4122,5,10,3.5,1
4123,4123,1,0,1.0,1
4124,4124,1,10,2.5,1
4125,4125,1,10,4.0,1
4126,4126,3,1,4.5,0
4127,4127,3,4,6.0,0
4128,4128,1,8,1.0,1
4129,4129,1,10,4.0,1
4130,4130,2,1,3.5,0
4131,4131,3,10,1.5,1
4132,4132,2,2,2.0,0
4133,4133,2,6,0.5,1
4134,4134,1,8,2.5,1
4135,4135,2,6,0.5,1
4136,4136,4,5,5.5,0
4137,4137,3,7,3.0,1
4138,4138,1,9,4.0,1
4139,4139,1,1,2.5,0
4140,4140,4,1,4.0,0
4141,4141,1,2,-0.5,1
4142,4142,5,10,6.5,1
4143,4143,1,8,1.0,1
4144,4144,5,8,2.0,1
4145,4145,4,4,4.0,0
4146,4146,2,10,0.5,1
4147,4147,2,9,0.5,1
4148,4148,4,2,5.5,0
4149,4149,2,7,2.0,1
4150,4150,2,7,5.0,1
4151,4151,4,1,1.0,0
4152,4152,5,1,3.5,0
4153,4153,3,6,1.5,1
4154,4154,5,4,8.0,0
4155,4155,2,5,2.0,1
4156,4156,1,4,-0.5,1
4157,4157,3,4,1.5,1
4158,4158,2,0,2.0,0
4159,4159,2,0,2.0,0
4160,4160,2,3,5.0,0
4161,4161,5,7,5.0,1
4162,4162,3,1,3.0,0
4163,4163,5,6,3.5,0
4164,4164,5,2,3.5,0
4165,4165,3,5,3.0,1
4166,4166,3,9,3.0,1
4167,4167,2,8,2.0,1
4168,4168,4,4,1.0,1
4169,4169,3,9,3.0,1
4170,4170,5,9,3.5,1
4171,4171,2,10,0.5,1
4172,4172,4,10,2.5,1
4173,4173,3,1,3.0,0
4174,4174,4,10,7.0,0
4175,4175,5,5,3.5,0
4176,4176,2,1,2.0,1
4177,4177,1,8,-2.0,1
4178,4178,5,0,3.5,0
4179,4179,1,9,-0.5,1
4180,4180,2,2,3.5,0
4181,4181,4,6,1.0,1
4182,4182,4,5,7.0,0
4183,4183,4,10,5.5,0
4184,4184,5,8,3.5,1
4185,4185,5,1,5.0,0
4186,4186,2,8,2.0,1
4187,4187,3,9,3.0,1
4188,4188,1,7,2.5,1
4189,4189,3,9,0.0,1
4190,4190,3,0,6.0,0
4191,4191,5,4,3.5,0
4192,4192,4,7,5.5,0
4193,4193,4,1,4.0,0
4194,4194,2,7,0.5,1
4195,4195,3,0,3.0,0
4196,4196,5,6,2.0,1
4197,4197,1,6,-0.5,1
4198,4198,4,0,1.0,1
4199,4199,3,5,4.5,0
4200,4200,3,10,4.5,1
4201,4201,3,1,4.5,0
4202,4202,5,4,3.5,1
4203,4203,5,3,8.0,0
4204,4204,1,1,2.5,0
4205,4205,5,2,8.0,0
4206,4206,1,1,-0.5,1
4207,4207,5,10,6.5,1
4208,4208,2,1,3.5,0
4209,4209,3,3,0.0,1
4210,4210,2,5,2.0,1
4211,4211,1,2,1.0,1
4212,4212,5,3,6.5,0
4213,4213,3,4,3.0,0
4214,4214,4,2,5.5,0
4215,4215,2,2,0.5,1
4216,4216,4,1,4.0,0
4217,4217,5,10,6.5,0
4218,4218,5,6,2.0,1
4219,4219,5,0,2.0,0
4220,4220,5,10,3.5,1
4221,4221,5,1,5.0,0
4222,4222,4,8,4.0,1
4223,4223,1,7,-2.0,1
4224,4224,1,8,-0.5,1
4225,4225,5,9,2.0,1
4226,4226,1,8,2.5,1
4227,4227,2,5,-1.0,1
4228,4228,4,6,4.0,1
4229,4229,3,1,1.5,1
4230,4230,1,2,1.0,1
4231,4231,4,0,7.0,0
4232,4232,5,4,5.0,0
4233,4233,2,7,3.5,1
4234,4234,2,7,2.0,1
4235,4235,2,8,-1.0,1
4236,4236,3,6,4.5,0
4237,4237,5,8,3.5,1
4238,4238,1,6,2.5,1
4239,4239,4,10,4.0,1
4240,4240,5,1,2.0,0
4241,4241,4,0,1.0,0
4242,4242,2,3,2.0,0
4243,4243,1,5,1.0,1
4244,4244,1,6,1.0,1
4245,4245,5,3,6.5,0
4246,4246,4,8,4.0,1
4247,4247,2,0,3.5,0
4248,4248,5,5,6.5,0
4249,4249,5,6,5.0,0
4250,4250,5,7,8.0,0
4251,4251,3,10,1.5,1
4252,4252,5,7,8.0,0
4253,4253,4,5,5.5,0
4254,4254,1,5,-0.5,1
4255,4255,4,10,2.5,1
4256,4256,2,7,-1.0,1
4257,4257,4,0,4.0,0
4258,4258,1,1,1.0,0
4259,4259,3,5,4.5,0
4260,4260,5,7,6.5,0
4261,4261,5,5,5.0,0
4262,4262,3,10,4.5,1
4263,4263,4,3,1.0,1
4264,4264,3,6,3.0,1
4265,4265,5,6,6.5,0
4266,4266,1,4,4.0,0
4267,4267,2,9,3.5,1
4268,4268,2,5,3.5,1
4269,4269,5,10,5.0,1
4270,4270,1,4,2.5,1
4271,4271,3,1,3.0,0
4272,4272,1,0,2.5,0
4273,4273,1,7,1.0,1
4274,4274,2,1,2.0,0
4275,4275,2,2,3.5,0
4276,4276,4,1,1.0,0
4277,4277,1,3,2.5,0
4278,4278,2,1,2.0,1
4279,4279,2,7,2.0,1
4280,4280,5,10,5.0,1
4281,4281,4,9,4.0,1
4282,4282,2,9,2.0,1
4283,4283,2,3,2.0,1
4284,4284,4,5,5.5,0
4285,4285,5,4,3.5,1
4286,4286,1,10,1.0,1
4287,4287,1,9,1.0,1
4288,4288,5,3,8.0,0
4289,4289,3,6,4.5,1
4290,4290,2,8,0.5,1
4291,4291,1,8,1.0,1
4292,4292,4,8,2.5,1
4293,4293,2,3,2.0,1
4294,4294,1,1,1.0,1
4295,4295,5,4,2.0,1
4296,4296,2,4,-1.0,1
4297,4297,3,9,0.0,1
4298,4298,3,10,3.0,1
4299,4299,2,0,2.0,0
4300,4300,3,0,1.5,0
4301,4301,3,0,4.5,0
4302,4302,2,1,2.0,0
4303,4303,2,4,5.0,0
4304,4304,3,7,3.0,1
4305,4305,4,9,5.5,0
4306,4306,4,5,7.0,0
4307,4307,2,4,-1.0,1
4308,4308,2,1,2.0,0
4309,4309,1,5,1.0,1
4310,4310,1,10,-2.0,1
4311,4311,1,10,2.5,1
4312,4312,4,9,7.0,0
4313,4313,4,9,7.0,0
4314,4314,3,7,4.5,1
4315,4315,3,7,1.5,1
4316,4316,2,6,2.0,1
4317,4317,2,3,3.5,0
4318,4318,2,10,2.0,1
4319,4319,5,6,5.0,0
4320,4320,2,4,3.5,1
4321,4321,5,7,6.5,0
4322,4322,4,9,5.5,0
4323,4323,3,4,3.0,1
4324,4324,2,0,0.5,1
4325,4325,5,0,5.0,0
4326,4326,5,0,6.5,0
4327,4327,3,0,1.5,1
4328,4328,3,1,6.0,0
4329,4329,3,4,3.0,1
4330,4330,1,9,-0.5,1
4331,4331,2,7,3.5,1
4332,4332,2,10,0.5,1
4333,4333,1,9,-0.5,1
4334,4334,1,8,2.5,1
4335,4335,3,7,4.5,1
4336,4336,2,2,0.5,1
4337,4337,4,0,5.5,0
4338,4338,3,0,3.0,0
4339,4339,2,7,2.0,1
4340,4340,3,0,4.5,0
4341,4341,4,7,5.5,0
4342,4342,2,1,2.0,1
4343,4343,5,9,2.0,1
4344,4344,5,5,5.0,0
4345,4345,2,1,-1.0,1
4346,4346,3,9,6.0,0
4347,4347,3,7,3.0,1
4348,4348,4,0,1.0,0
4349,4349,5,7,5.0,0
4350,4350,1,6,-2.0,1
4351,4351,5,8,8.0,0
4352,4352,1,4,-0.5,1
4353,4353,4,4,4.0,0
4354,4354,2,6,0.5,1
4355,4355,2,5,3.5,0
4356,4356,3,9,1.5,1
4357,4357,4,9,5.5,0
4358,4358,5,2,6.5,0
4359,4359,4,7,2.5,1
4360,4360,5,1,2.0,1
4361,4361,5,7,6.5,0
4362,4362,1,9,-0.5,1
4363,4363,2,4,2.0,1
4364,4364,1,1,-2.0,1
4365,4365,2,3,2.0,1
4366,4366,5,3,5.0,0
4367,4367,2,5,2.0,1
4368,4368,3,6,3.0,1
4369,4369,3,8,3.0,1
4370,4370,5,2,6.5,0
4371,4371,2,7,2.0,1
4372,4372,1,6,-2.0,1
4373,4373,2,2,3.5,0
4374,4374,1,0,-0.5,1
4375,4375,5,10,3.5,1
4376,4376,1,7,2.5,1
4377,4377,1,3,-0.5,1
4378,4378,3,9,3.0,1
4379,4379,4,3,4.0,0
4380,4380,2,8,5.0,0
4381,4381,5,3,3.5,0
4382,4382,3,10,1.5,1
4383,4383,3,9,4.5,1
4384,4384,1,4,-2.0,1
4385,4385,2,4,-1.0,1
4386,4386,5,5,5.0,0
4387,4387,4,7,7.0,0
4388,4388,5,4,8.0,0
4389,4389,4,8,1.0,1
4390,4390,2,7,3.5,1
4391,4391,5,6,5.0,0
4392,4392,4,2,1.0,1
4393,4393,2,9,3.5,1
4394,4394,1,9,4.0,1
4395,4395,2,10,0.5,1
4396,4396,3,1,1.5,0
4397,4397,1,10,-0.5,1
4398,4398,1,5,-0.5,1
4399,4399,4,1,1.0,1
4400,4400,4,0,2.5,0
4401,4401,2,2,0.5,1
4402,4402,4,10,4.0,1
4403,4403,3,8,4.5,1
4404,4404,2,5,-1.0,1
4405,4405,3,10,3.0,1
4406,4406,2,7,0.5,1
4407,4407,5,6,8.0,0
4408,4408,3,7,4.5,1
4409,4409,2,1,5.0,0
4410,4410,5,9,5.0,1
4411,4411,1,6,1.0,1
4412,4412,1,9,1.0,1
4413,4413,1,0,1.0,1
4414,4414,3,9,1.5,1
4415,4415,1,9,-0.5,1
4416,4416,3,8,4.5,1
4417,4417,5,6,6.5,0
4418,4418,3,0,1.5,0
4419,4419,1,6,1.0,1
4420,4420,5,8,3.5,1
4421,4421,4,7,4.0,1
4422,4422,4,4,7.0,0
4423,4423,1,1,-0.5,1
4424,4424,3,4,3.0,0
4425,4425,2,3,2.0,1
4426,4426,2,4,3.5,0
4427,4427,2,10,2.0,1
4428,4428,3,6,3.0,1
4429,4429,2,3,2.0,0
4430,4430,5,5,8.0,0
4431,4431,4,5,5.5,0
4432,4432,2,5,2.0,1
4433,4433,1,5,2.5,1
4434,4434,3,0,6.0,0
4435,4435,3,2,6.0,0
4436,4436,3,5,1.5,1
4437,4437,4,3,5.5,0
4438,4438,3,8,6.0,0
4439,4439,3,1,1.5,1
4440,4440,3,4,1.5,1
4441,4441,3,3,1.5,1
4442,4442,3,10,4.5,1
4443,4443,3,10,3.0,1
4444,4444,4,8,4.0,1
4445,4445,4,5,4.0,0
4446,4446,3,7,4.5,0
4447,4447,1,6,1.0,1
4448,4448,2,10,0.5,1
4449,4449,3,0,0.0,1
4450,4450,2,5,5.0,0
4451,4451,5,0,5.0,0
4452,4452,1,3,2.5,1
4453,4453,1,7,2.5,1
4454,4454,4,8,1.0,1
4455,4455,3,3,3.0,0
4456,4456,3,7,0.0,1
4457,4457,5,10,6.5,0
4458,4458,3,2,3.0,0
